Back to Index,Senior/Junior,Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Total Pay (£),Professional/Occupational Group,Notes,Valid?
Sep-11,Junior,,,EO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-01,,1,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-01,,7,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-01,,1,28741,40917,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-01,,6,40686,55882,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-01,,1,50043,67714,,Policy,,
Sep-11,Junior,,,AO,Policy Support Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-02,,15,16325,21869,,Policy,,
Sep-11,Junior,,,EO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-02,,19.78,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-02,,32,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-02,,6,28741,40917,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-02,,6,40686,55882,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-02,,1,50043,67714,,Policy,,
Sep-11,Junior,,,AO,Policy Support Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-03,,3,16325,21869,,Policy,,
Sep-11,Junior,,,EO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-03,,2.12,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,Economist/Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-03,,5,23570,33027,,Economics,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-03,,6.83,40686,55882,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-03,,1,50043,67714,,Policy,,
Sep-11,Junior,,,AO,Policy Support Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-04,,2,16325,21869,,Policy,,
Sep-11,Junior,,,EO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-04,,1,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-04,,9,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-04,,1,28741,40917,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-04,,2,40686,55882,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-04,,1,50043,67714,,Policy,,
Sep-11,Junior,,,AO,Policy Support Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-06,,1,16325,21869,,Policy,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-06,,3,23570,33027,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MF),,,SCS1-06-04-06,,2,40686,55882,,Policy,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-01-02,,1,23570,33027,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-01-02,,1,40686,55882,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-01-02,,2,50043,67714,,Policy,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-01-05,,1,23570,33027,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-01-06,,2,50043,67714,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-01-07,,1,40686,55882,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-01-07,,2,50043,67714,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-02-01,,1,50043,67714,,Policy,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-02-02,,1,23570,33027,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-02-02,,2,40686,55882,,Policy,,
Sep-11,Junior,,,INTERIM,Personal Assistant,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-02-03,,4,0,0,,Operational Delivery,,
Sep-11,Junior,,,EO,Personal Assistant,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-02-03,,2,18763,27281,,Operational Delivery,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-02-03,,1,23570,33027,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-02-03,,4,50043,67714,,Policy,,
Sep-11,Junior,,,SEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-04-02,,1,28741,40917,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-04-02,,2,40686,55882,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-04-02,,2,50043,67714,,Policy,,
Sep-11,Junior,,,INTERIM,Financial Analyst,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-04-03,,1,0,0,,Finance,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-04-03,,1,40686,55882,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-04-03,,3,50043,67714,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-04-04,,1,40686,55882,,Policy,,
Sep-11,Junior,,,INTERIM,Financial Analyst,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-04-05,,1,0,0,,Finance,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-04-05,,2,23570,33027,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,,,SCS1-07-04-05,,1,40686,55882,,Policy,,
Sep-11,Junior,,,AO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-01,,11.3,16325,21869,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-01,,14.16,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-01,,15.48,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-01,,4.68,28741,40917,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-01,,6,40686,55882,,Policy,,
Sep-11,Junior,,,G6,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-01,,10,50043,67714,,Policy,,
Sep-11,Junior,,,INTERIM,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-02,,1,0,0,,Policy,,
Sep-11,Junior,,,AO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-02,,4,16325,21869,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-02,,6,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-02,,21.28,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-02,,8.69,28741,40917,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-02,,4,40686,55882,,Policy,,
Sep-11,Junior,,,G6,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-02,,1,50043,67714,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-05,,1,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-05,,2,23570,33027,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI BG - Business Group,,,SCS1-08-01-05,,5,40686,55882,,Policy,,
Sep-11,Junior,,,INTERIM,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-02,,3,0,0,,Policy,,
Sep-11,Junior,,,AO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-02,,1,16325,21869,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-02,,4.47,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-02,,9,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-02,,6,28741,40917,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-02,,1,40686,55882,,Policy,,
Sep-11,Junior,,,INTERIM,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-03,,3,0,0,,Policy,,
Sep-11,Junior,,,AO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-03,,3,16325,21869,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-03,,2,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-03,,6,23570,33027,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-03,,3,40686,55882,,Policy,,
Sep-11,Junior,,,AO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-04,,2,16325,21869,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-04,,1,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-04,,7,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-04,,1,28741,40917,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-04,,2,40686,55882,,Policy,,
Sep-11,Junior,,,INTERIM,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-05,,2,0,0,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Organisation,,,SCS1-08-02-06,,0.94,18763,27281,,Policy,,
Sep-11,Junior,,,INTERIM,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-01,,4,0,0,,Policy,,
Sep-11,Junior,,,AO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-01,,1,16325,21869,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-01,,5,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-01,,7.58,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-01,,2,28741,40917,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-01,,4,40686,55882,,Policy,,
Sep-11,Junior,,,G6,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-01,,1,50043,67714,,Policy,,
Sep-11,Junior,,,INTERIM,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-02,,2,0,0,,Policy,,
Sep-11,Junior,,,AO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-02,,3,16325,21869,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-02,,5,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-02,,13,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-02,,3,28741,40917,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-02,,7,40686,55882,,Policy,,
Sep-11,Junior,,,G6,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-02,,2,50043,67714,,Policy,,
Sep-11,Junior,,,INTERIM,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-03,,2,0,0,,Policy,,
Sep-11,Junior,,,AO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-03,,1,16325,21869,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-03,,4,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-03,,6,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-03,,2,28741,40917,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - International Group,,,SCS1-08-03-03,,1,40686,55882,,Policy,,
Sep-11,Junior,,,INTERIM,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI MG - Marketing Group,,,SCS1-08-04-01,,5,0,0,,Policy,,
Sep-11,Junior,,,AO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI MG - Marketing Group,,,SCS1-08-04-01,,2,16325,21869,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI MG - Marketing Group,,,SCS1-08-04-01,,7.89,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI MG - Marketing Group,,,SCS1-08-04-01,,6.89,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI MG - Marketing Group,,,SCS1-08-04-01,,11,28741,40917,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI MG - Marketing Group,,,SCS1-08-04-01,,4,40686,55882,,Policy,,
Sep-11,Junior,,,G6,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI MG - Marketing Group,,,SCS1-08-04-01,,2.68,50043,67714,,Policy,,
Sep-11,Junior,,,AO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-01,,3,16325,21869,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-01,,4,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-01,,12,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-01,,1,28741,40917,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-01,,7,40686,55882,,Policy,,
Sep-11,Junior,,,G6,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-01,,1,50043,67714,,Policy,,
Sep-11,Junior,,,AO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-02,,3,16325,21869,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-02,,5,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-02,,10,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-02,,4,28741,40917,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-02,,3.67,40686,55882,,Policy,,
Sep-11,Junior,,,G6,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-02,,1,50043,67714,,Policy,,
Sep-11,Junior,,,AO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-03,,9.61,16325,21869,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-03,,8.81,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-03,,8,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-03,,5,28741,40917,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-03,,5,40686,55882,,Policy,,
Sep-11,Junior,,,G6,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SG - Sectors Group,,,SCS1-08-05-03,,3,50043,67714,,Policy,,
Sep-11,Junior,,,AO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SHR - Strategy and Human Resources,,,SCS1-08-06-01,,3,16325,21869,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SHR - Strategy and Human Resources,,,SCS1-08-06-01,,3,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SHR - Strategy and Human Resources,,,SCS1-08-06-01,,6,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SHR - Strategy and Human Resources,,,SCS1-08-06-01,,6,28741,40917,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SHR - Strategy and Human Resources,,,SCS1-08-06-01,,2.71,40686,55882,,Policy,,
Sep-11,Junior,,,G6,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SHR - Strategy and Human Resources,,,SCS1-08-06-01,,2.67,50043,67714,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI EET - Economists and Evaluation Team,,,SCS1-08-07-01,,1,18763,27281,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI EET - Economists and Evaluation Team,,,SCS1-08-07-01,,3,40686,55882,,Policy,,
Sep-11,Junior,,,INTERIM,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ITF - IT and Finance,,,SCS1-08-08-01,,3,0,0,,Policy,,
Sep-11,Junior,,,AO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ITF - IT and Finance,,,SCS1-08-08-01,,5,16325,21869,,Policy,,
Sep-11,Junior,,,EO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ITF - IT and Finance,,,SCS1-08-08-01,,5,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ITF - IT and Finance,,,SCS1-08-08-01,,9.26,23570,33027,,Policy,,
